date,DateTime,timeline,day_night,temp,lux,PAR
03/26/22 06:00:00  PM,2022-03-26 18:00:00 UTC,1477,night,27.075,43.1,0.79735
03/26/22 06:10:00  PM,2022-03-26 18:10:00 UTC,1478,night,27.075,0,0
03/26/22 06:20:00  PM,2022-03-26 18:20:00 UTC,1479,night,27.075,0,0
03/26/22 06:30:00  PM,2022-03-26 18:30:00 UTC,1480,night,27.173,0,0
03/26/22 06:40:00  PM,2022-03-26 18:40:00 UTC,1481,night,27.075,0,0
03/26/22 06:50:00  PM,2022-03-26 18:50:00 UTC,1482,night,27.173,0,0
03/26/22 07:00:00  PM,2022-03-26 19:00:00 UTC,1483,night,27.173,0,0
03/26/22 07:10:00  PM,2022-03-26 19:10:00 UTC,1484,night,27.173,0,0
03/26/22 07:20:00  PM,2022-03-26 19:20:00 UTC,1485,night,27.173,0,0
03/26/22 07:30:00  PM,2022-03-26 19:30:00 UTC,1486,night,27.173,0,0
03/26/22 07:40:00  PM,2022-03-26 19:40:00 UTC,1487,night,27.173,0,0
03/26/22 07:50:00  PM,2022-03-26 19:50:00 UTC,1488,night,27.173,0,0
03/26/22 08:00:00  PM,2022-03-26 20:00:00 UTC,1489,night,27.173,0,0
03/26/22 08:10:00  PM,2022-03-26 20:10:00 UTC,1490,night,27.173,0,0
03/26/22 08:20:00  PM,2022-03-26 20:20:00 UTC,1491,night,27.173,0,0
03/26/22 08:30:00  PM,2022-03-26 20:30:00 UTC,1492,night,27.173,0,0
03/26/22 08:40:00  PM,2022-03-26 20:40:00 UTC,1493,night,27.173,0,0
03/26/22 08:50:00  PM,2022-03-26 20:50:00 UTC,1494,night,27.173,0,0
03/26/22 09:00:00  PM,2022-03-26 21:00:00 UTC,1495,night,27.173,0,0
03/26/22 09:10:00  PM,2022-03-26 21:10:00 UTC,1496,night,27.173,0,0
03/26/22 09:20:00  PM,2022-03-26 21:20:00 UTC,1497,night,27.075,0,0
03/26/22 09:30:00  PM,2022-03-26 21:30:00 UTC,1498,night,27.173,0,0
03/26/22 09:40:00  PM,2022-03-26 21:40:00 UTC,1499,night,27.173,0,0
03/26/22 09:50:00  PM,2022-03-26 21:50:00 UTC,1500,night,27.173,0,0
03/26/22 10:00:00  PM,2022-03-26 22:00:00 UTC,1501,night,27.173,0,0
03/26/22 10:10:00  PM,2022-03-26 22:10:00 UTC,1502,night,27.173,0,0
03/26/22 10:20:00  PM,2022-03-26 22:20:00 UTC,1503,night,27.173,0,0
03/26/22 10:30:00  PM,2022-03-26 22:30:00 UTC,1504,night,27.173,0,0
03/26/22 10:40:00  PM,2022-03-26 22:40:00 UTC,1505,night,27.173,0,0
03/26/22 10:50:00  PM,2022-03-26 22:50:00 UTC,1506,night,27.075,0,0
03/26/22 11:00:00  PM,2022-03-26 23:00:00 UTC,1507,night,27.173,0,0
03/26/22 11:10:00  PM,2022-03-26 23:10:00 UTC,1508,night,27.173,0,0
03/26/22 11:20:00  PM,2022-03-26 23:20:00 UTC,1509,night,27.173,0,0
03/26/22 11:30:00  PM,2022-03-26 23:30:00 UTC,1510,night,27.173,0,0
03/26/22 11:40:00  PM,2022-03-26 23:40:00 UTC,1511,night,27.075,0,0
03/26/22 11:50:00  PM,2022-03-26 23:50:00 UTC,1512,night,27.075,0,0
03/27/22 12:00:00  AM,2022-03-27 00:00:00 UTC,1513,night,27.075,0,0
03/27/22 12:10:00  AM,2022-03-27 00:10:00 UTC,1514,night,27.075,0,0
03/27/22 12:20:00  AM,2022-03-27 00:20:00 UTC,1515,night,27.173,0,0
03/27/22 12:30:00  AM,2022-03-27 00:30:00 UTC,1516,night,27.075,0,0
03/27/22 12:40:00  AM,2022-03-27 00:40:00 UTC,1517,night,27.075,0,0
03/27/22 12:50:00  AM,2022-03-27 00:50:00 UTC,1518,night,27.075,0,0
03/27/22 01:00:00  AM,2022-03-27 01:00:00 UTC,1519,night,27.075,0,0
03/27/22 01:10:00  AM,2022-03-27 01:10:00 UTC,1520,night,27.075,0,0
03/27/22 01:20:00  AM,2022-03-27 01:20:00 UTC,1521,night,27.075,0,0
03/27/22 01:30:00  AM,2022-03-27 01:30:00 UTC,1522,night,27.075,0,0
03/27/22 01:40:00  AM,2022-03-27 01:40:00 UTC,1523,night,27.075,0,0
03/27/22 01:50:00  AM,2022-03-27 01:50:00 UTC,1524,night,27.075,0,0
03/27/22 02:00:00  AM,2022-03-27 02:00:00 UTC,1525,night,27.075,0,0
03/27/22 02:10:00  AM,2022-03-27 02:10:00 UTC,1526,night,27.075,0,0
03/27/22 02:20:00  AM,2022-03-27 02:20:00 UTC,1527,night,27.075,0,0
03/27/22 02:30:00  AM,2022-03-27 02:30:00 UTC,1528,night,27.075,0,0
03/27/22 02:40:00  AM,2022-03-27 02:40:00 UTC,1529,night,27.075,0,0
03/27/22 02:50:00  AM,2022-03-27 02:50:00 UTC,1530,night,27.075,0,0
03/27/22 03:00:00  AM,2022-03-27 03:00:00 UTC,1531,night,27.075,0,0
03/27/22 03:10:00  AM,2022-03-27 03:10:00 UTC,1532,night,27.075,0,0
03/27/22 03:20:00  AM,2022-03-27 03:20:00 UTC,1533,night,27.075,0,0
03/27/22 03:30:00  AM,2022-03-27 03:30:00 UTC,1534,night,27.075,0,0
03/27/22 03:40:00  AM,2022-03-27 03:40:00 UTC,1535,night,27.075,0,0
03/27/22 03:50:00  AM,2022-03-27 03:50:00 UTC,1536,night,27.075,0,0
03/27/22 04:00:00  AM,2022-03-27 04:00:00 UTC,1537,night,27.075,0,0
03/27/22 04:10:00  AM,2022-03-27 04:10:00 UTC,1538,night,27.075,0,0
03/27/22 04:20:00  AM,2022-03-27 04:20:00 UTC,1539,night,27.075,0,0
03/27/22 04:30:00  AM,2022-03-27 04:30:00 UTC,1540,night,27.075,0,0
03/27/22 04:40:00  AM,2022-03-27 04:40:00 UTC,1541,night,27.075,0,0
03/27/22 04:50:00  AM,2022-03-27 04:50:00 UTC,1542,night,27.075,0,0
03/27/22 05:00:00  AM,2022-03-27 05:00:00 UTC,1543,night,27.075,0,0
03/27/22 05:10:00  AM,2022-03-27 05:10:00 UTC,1544,night,27.075,0,0
03/27/22 05:20:00  AM,2022-03-27 05:20:00 UTC,1545,night,27.075,0,0
03/27/22 05:30:00  AM,2022-03-27 05:30:00 UTC,1546,night,27.075,0,0
03/27/22 05:40:00  AM,2022-03-27 05:40:00 UTC,1547,night,27.075,0,0
03/27/22 05:50:00  AM,2022-03-27 05:50:00 UTC,1548,night,27.075,0,0
03/27/22 06:00:00  AM,2022-03-27 06:00:00 UTC,1549,day,27.075,0,0
03/27/22 06:10:00  AM,2022-03-27 06:10:00 UTC,1550,day,27.075,43.1,0.79735
03/27/22 06:20:00  AM,2022-03-27 06:20:00 UTC,1551,day,27.075,96.9,1.79265
03/27/22 06:30:00  AM,2022-03-27 06:30:00 UTC,1552,day,27.075,279.9,5.17815
03/27/22 06:40:00  AM,2022-03-27 06:40:00 UTC,1553,day,27.075,301.4,5.5759
03/27/22 06:50:00  AM,2022-03-27 06:50:00 UTC,1554,day,27.075,355.2,6.5712
03/27/22 07:00:00  AM,2022-03-27 07:00:00 UTC,1555,day,27.075,355.2,6.5712
03/27/22 07:10:00  AM,2022-03-27 07:10:00 UTC,1556,day,27.075,462.9,8.56365
03/27/22 07:20:00  AM,2022-03-27 07:20:00 UTC,1557,day,27.075,721.2,13.3422
03/27/22 07:30:00  AM,2022-03-27 07:30:00 UTC,1558,day,27.075,527.4,9.7569
03/27/22 07:40:00  AM,2022-03-27 07:40:00 UTC,1559,day,27.075,710.4,13.1424
03/27/22 07:50:00  AM,2022-03-27 07:50:00 UTC,1560,day,27.075,764.2,14.1377
03/27/22 08:00:00  AM,2022-03-27 08:00:00 UTC,1561,day,27.075,731.9,13.54015
03/27/22 08:10:00  AM,2022-03-27 08:10:00 UTC,1562,day,27.075,947.2,17.5232
03/27/22 08:20:00  AM,2022-03-27 08:20:00 UTC,1563,day,27.075,1636.1,30.26785
03/27/22 08:30:00  AM,2022-03-27 08:30:00 UTC,1564,day,27.075,1194.8,22.1038
03/27/22 08:40:00  AM,2022-03-27 08:40:00 UTC,1565,day,27.075,2066.7,38.23395
03/27/22 08:50:00  AM,2022-03-27 08:50:00 UTC,1566,day,27.075,2325,43.0125
03/27/22 09:00:00  AM,2022-03-27 09:00:00 UTC,1567,day,27.075,2411.1,44.60535
03/27/22 09:10:00  AM,2022-03-27 09:10:00 UTC,1568,day,27.075,2325,43.0125
03/27/22 09:20:00  AM,2022-03-27 09:20:00 UTC,1569,day,27.075,2325,43.0125
03/27/22 09:30:00  AM,2022-03-27 09:30:00 UTC,1570,day,27.075,2411.1,44.60535
03/27/22 09:40:00  AM,2022-03-27 09:40:00 UTC,1571,day,27.075,1550,28.675
03/27/22 09:50:00  AM,2022-03-27 09:50:00 UTC,1572,day,27.075,2755.6,50.9786
03/27/22 10:00:00  AM,2022-03-27 10:00:00 UTC,1573,day,27.075,2927.8,54.1643
03/27/22 10:10:00  AM,2022-03-27 10:10:00 UTC,1574,day,27.075,3961.1,73.28035
03/27/22 10:20:00  AM,2022-03-27 10:20:00 UTC,1575,day,27.173,6544.5,121.07325
03/27/22 10:30:00  AM,2022-03-27 10:30:00 UTC,1576,day,27.173,8266.7,152.93395
03/27/22 10:40:00  AM,2022-03-27 10:40:00 UTC,1577,day,27.173,7233.4,133.8179
03/27/22 10:50:00  AM,2022-03-27 10:50:00 UTC,1578,day,27.272,8611.2,159.3072
03/27/22 11:00:00  AM,2022-03-27 11:00:00 UTC,1579,day,27.272,11022.3,203.91255
03/27/22 11:10:00  AM,2022-03-27 11:10:00 UTC,1580,day,27.272,6544.5,121.07325
03/27/22 11:20:00  AM,2022-03-27 11:20:00 UTC,1581,day,27.173,3100,57.35
03/27/22 11:30:00  AM,2022-03-27 11:30:00 UTC,1582,day,27.173,10333.4,191.1679
03/27/22 11:40:00  AM,2022-03-27 11:40:00 UTC,1583,day,27.173,9644.5,178.42325
03/27/22 11:50:00  AM,2022-03-27 11:50:00 UTC,1584,day,27.37,14466.8,267.6358
03/27/22 12:00:00  PM,2022-03-27 12:00:00 UTC,1585,day,27.37,13777.9,254.89115
03/27/22 12:10:00  PM,2022-03-27 12:10:00 UTC,1586,day,27.37,12400.1,229.40185
03/27/22 12:20:00  PM,2022-03-27 12:20:00 UTC,1587,day,27.37,8266.7,152.93395
03/27/22 12:30:00  PM,2022-03-27 12:30:00 UTC,1588,day,27.37,8611.2,159.3072
03/27/22 12:40:00  PM,2022-03-27 12:40:00 UTC,1589,day,27.272,5166.7,95.58395
03/27/22 12:50:00  PM,2022-03-27 12:50:00 UTC,1590,day,27.272,4133.4,76.4679
03/27/22 01:00:00  PM,2022-03-27 13:00:00 UTC,1591,day,27.272,3100,57.35
03/27/22 01:10:00  PM,2022-03-27 13:10:00 UTC,1592,day,27.272,2755.6,50.9786
03/27/22 01:20:00  PM,2022-03-27 13:20:00 UTC,1593,day,27.272,2755.6,50.9786
03/27/22 01:30:00  PM,2022-03-27 13:30:00 UTC,1594,day,27.272,2497.2,46.1982
03/27/22 01:40:00  PM,2022-03-27 13:40:00 UTC,1595,day,27.272,2238.9,41.41965
03/27/22 01:50:00  PM,2022-03-27 13:50:00 UTC,1596,day,27.272,2152.8,39.8268
03/27/22 02:00:00  PM,2022-03-27 14:00:00 UTC,1597,day,27.272,2066.7,38.23395
03/27/22 02:10:00  PM,2022-03-27 14:10:00 UTC,1598,day,27.272,1980.6,36.6411
03/27/22 02:20:00  PM,2022-03-27 14:20:00 UTC,1599,day,27.272,1894.5,35.04825
03/27/22 02:30:00  PM,2022-03-27 14:30:00 UTC,1600,day,27.272,1808.3,33.45355
03/27/22 02:40:00  PM,2022-03-27 14:40:00 UTC,1601,day,27.272,1808.3,33.45355
03/27/22 02:50:00  PM,2022-03-27 14:50:00 UTC,1602,day,27.272,1894.5,35.04825
03/27/22 03:00:00  PM,2022-03-27 15:00:00 UTC,1603,day,27.272,1636.1,30.26785
03/27/22 03:10:00  PM,2022-03-27 15:10:00 UTC,1604,day,27.272,1151.7,21.30645
03/27/22 03:20:00  PM,2022-03-27 15:20:00 UTC,1605,day,27.272,1237.9,22.90115
03/27/22 03:30:00  PM,2022-03-27 15:30:00 UTC,1606,day,27.272,904.2,16.7277
03/27/22 03:40:00  PM,2022-03-27 15:40:00 UTC,1607,day,27.272,1184,21.904
03/27/22 03:50:00  PM,2022-03-27 15:50:00 UTC,1608,day,27.272,538.2,9.9567
03/27/22 04:00:00  PM,2022-03-27 16:00:00 UTC,1609,day,27.272,538.2,9.9567
03/27/22 04:10:00  PM,2022-03-27 16:10:00 UTC,1610,day,27.272,602.8,11.1518
03/27/22 04:20:00  PM,2022-03-27 16:20:00 UTC,1611,day,27.272,656.6,12.1471
03/27/22 04:30:00  PM,2022-03-27 16:30:00 UTC,1612,day,27.272,1162.5,21.50625
03/27/22 04:40:00  PM,2022-03-27 16:40:00 UTC,1613,day,27.272,1184,21.904
03/27/22 04:50:00  PM,2022-03-27 16:50:00 UTC,1614,day,27.272,269.1,4.97835
03/27/22 05:00:00  PM,2022-03-27 17:00:00 UTC,1615,day,27.272,172.2,3.1857
03/27/22 05:10:00  PM,2022-03-27 17:10:00 UTC,1616,day,27.173,150.7,2.78795
03/27/22 05:20:00  PM,2022-03-27 17:20:00 UTC,1617,day,27.173,129.2,2.3902
03/27/22 05:30:00  PM,2022-03-27 17:30:00 UTC,1618,day,27.173,107.6,1.9906
03/27/22 05:40:00  PM,2022-03-27 17:40:00 UTC,1619,day,27.173,118.4,2.1904
03/27/22 05:50:00  PM,2022-03-27 17:50:00 UTC,1620,day,27.173,96.9,1.79265
03/27/22 06:00:00  PM,2022-03-27 18:00:00 UTC,1621,night,27.173,21.5,0.39775
03/27/22 06:10:00  PM,2022-03-27 18:10:00 UTC,1622,night,27.173,0,0
03/27/22 06:20:00  PM,2022-03-27 18:20:00 UTC,1623,night,27.075,0,0
03/27/22 06:30:00  PM,2022-03-27 18:30:00 UTC,1624,night,27.075,0,0
03/27/22 06:40:00  PM,2022-03-27 18:40:00 UTC,1625,night,27.075,0,0
03/27/22 06:50:00  PM,2022-03-27 18:50:00 UTC,1626,night,27.075,0,0
03/27/22 07:00:00  PM,2022-03-27 19:00:00 UTC,1627,night,27.075,0,0
03/27/22 07:10:00  PM,2022-03-27 19:10:00 UTC,1628,night,27.075,0,0
03/27/22 07:20:00  PM,2022-03-27 19:20:00 UTC,1629,night,27.075,0,0
03/27/22 07:30:00  PM,2022-03-27 19:30:00 UTC,1630,night,27.075,0,0
03/27/22 07:40:00  PM,2022-03-27 19:40:00 UTC,1631,night,26.977,0,0
03/27/22 07:50:00  PM,2022-03-27 19:50:00 UTC,1632,night,26.977,0,0
03/27/22 08:00:00  PM,2022-03-27 20:00:00 UTC,1633,night,26.977,0,0
03/27/22 08:10:00  PM,2022-03-27 20:10:00 UTC,1634,night,26.977,0,0
03/27/22 08:20:00  PM,2022-03-27 20:20:00 UTC,1635,night,26.977,0,0
03/27/22 08:30:00  PM,2022-03-27 20:30:00 UTC,1636,night,26.977,0,0
03/27/22 08:40:00  PM,2022-03-27 20:40:00 UTC,1637,night,26.879,0,0
03/27/22 08:50:00  PM,2022-03-27 20:50:00 UTC,1638,night,26.879,0,0
03/27/22 09:00:00  PM,2022-03-27 21:00:00 UTC,1639,night,26.879,0,0
03/27/22 09:10:00  PM,2022-03-27 21:10:00 UTC,1640,night,26.879,0,0
03/27/22 09:20:00  PM,2022-03-27 21:20:00 UTC,1641,night,26.879,0,0
03/27/22 09:30:00  PM,2022-03-27 21:30:00 UTC,1642,night,26.879,0,0
03/27/22 09:40:00  PM,2022-03-27 21:40:00 UTC,1643,night,26.781,0,0
03/27/22 09:50:00  PM,2022-03-27 21:50:00 UTC,1644,night,26.781,0,0
03/27/22 10:00:00  PM,2022-03-27 22:00:00 UTC,1645,night,26.781,0,0
03/27/22 10:10:00  PM,2022-03-27 22:10:00 UTC,1646,night,26.781,0,0
03/27/22 10:20:00  PM,2022-03-27 22:20:00 UTC,1647,night,26.781,0,0
03/27/22 10:30:00  PM,2022-03-27 22:30:00 UTC,1648,night,26.781,0,0
03/27/22 10:40:00  PM,2022-03-27 22:40:00 UTC,1649,night,26.683,0,0
03/27/22 10:50:00  PM,2022-03-27 22:50:00 UTC,1650,night,26.683,0,0
03/27/22 11:00:00  PM,2022-03-27 23:00:00 UTC,1651,night,26.683,0,0
03/27/22 11:10:00  PM,2022-03-27 23:10:00 UTC,1652,night,26.683,0,0
03/27/22 11:20:00  PM,2022-03-27 23:20:00 UTC,1653,night,26.683,0,0
03/27/22 11:30:00  PM,2022-03-27 23:30:00 UTC,1654,night,26.585,0,0
03/27/22 11:40:00  PM,2022-03-27 23:40:00 UTC,1655,night,26.585,0,0
03/27/22 11:50:00  PM,2022-03-27 23:50:00 UTC,1656,night,26.585,0,0
03/28/22 12:00:00  AM,2022-03-28 00:00:00 UTC,1657,night,26.585,0,0
03/28/22 12:10:00  AM,2022-03-28 00:10:00 UTC,1658,night,26.585,0,0
03/28/22 12:20:00  AM,2022-03-28 00:20:00 UTC,1659,night,26.488,0,0
03/28/22 12:30:00  AM,2022-03-28 00:30:00 UTC,1660,night,26.488,0,0
03/28/22 12:40:00  AM,2022-03-28 00:40:00 UTC,1661,night,26.488,0,0
03/28/22 12:50:00  AM,2022-03-28 00:50:00 UTC,1662,night,26.488,0,0
03/28/22 01:00:00  AM,2022-03-28 01:00:00 UTC,1663,night,26.488,0,0
03/28/22 01:10:00  AM,2022-03-28 01:10:00 UTC,1664,night,26.39,0,0
03/28/22 01:20:00  AM,2022-03-28 01:20:00 UTC,1665,night,26.39,0,0
03/28/22 01:30:00  AM,2022-03-28 01:30:00 UTC,1666,night,26.39,0,0
03/28/22 01:40:00  AM,2022-03-28 01:40:00 UTC,1667,night,26.39,0,0
03/28/22 01:50:00  AM,2022-03-28 01:50:00 UTC,1668,night,26.39,0,0
03/28/22 02:00:00  AM,2022-03-28 02:00:00 UTC,1669,night,26.292,0,0
03/28/22 02:10:00  AM,2022-03-28 02:10:00 UTC,1670,night,26.292,0,0
03/28/22 02:20:00  AM,2022-03-28 02:20:00 UTC,1671,night,26.292,0,0
03/28/22 02:30:00  AM,2022-03-28 02:30:00 UTC,1672,night,26.292,0,0
03/28/22 02:40:00  AM,2022-03-28 02:40:00 UTC,1673,night,26.292,0,0
03/28/22 02:50:00  AM,2022-03-28 02:50:00 UTC,1674,night,26.195,0,0
03/28/22 03:00:00  AM,2022-03-28 03:00:00 UTC,1675,night,26.195,0,0
03/28/22 03:10:00  AM,2022-03-28 03:10:00 UTC,1676,night,26.195,0,0
03/28/22 03:20:00  AM,2022-03-28 03:20:00 UTC,1677,night,26.195,0,0
03/28/22 03:30:00  AM,2022-03-28 03:30:00 UTC,1678,night,26.195,0,0
03/28/22 03:40:00  AM,2022-03-28 03:40:00 UTC,1679,night,26.097,0,0
03/28/22 03:50:00  AM,2022-03-28 03:50:00 UTC,1680,night,26.097,0,0
03/28/22 04:00:00  AM,2022-03-28 04:00:00 UTC,1681,night,26.097,0,0
03/28/22 04:10:00  AM,2022-03-28 04:10:00 UTC,1682,night,26.097,0,0
03/28/22 04:20:00  AM,2022-03-28 04:20:00 UTC,1683,night,26.097,0,0
03/28/22 04:30:00  AM,2022-03-28 04:30:00 UTC,1684,night,26.097,0,0
03/28/22 04:40:00  AM,2022-03-28 04:40:00 UTC,1685,night,26,0,0
03/28/22 04:50:00  AM,2022-03-28 04:50:00 UTC,1686,night,26,0,0
03/28/22 05:00:00  AM,2022-03-28 05:00:00 UTC,1687,night,26,0,0
03/28/22 05:10:00  AM,2022-03-28 05:10:00 UTC,1688,night,26,0,0
03/28/22 05:20:00  AM,2022-03-28 05:20:00 UTC,1689,night,25.902,0,0
03/28/22 05:30:00  AM,2022-03-28 05:30:00 UTC,1690,night,25.902,0,0
03/28/22 05:40:00  AM,2022-03-28 05:40:00 UTC,1691,night,25.902,0,0
03/28/22 05:50:00  AM,2022-03-28 05:50:00 UTC,1692,night,25.902,0,0
03/28/22 06:00:00  AM,2022-03-28 06:00:00 UTC,1693,day,25.902,10.8,0.1998
03/28/22 06:10:00  AM,2022-03-28 06:10:00 UTC,1694,day,25.805,32.3,0.59755
03/28/22 06:20:00  AM,2022-03-28 06:20:00 UTC,1695,day,25.805,53.8,0.9953
03/28/22 06:30:00  AM,2022-03-28 06:30:00 UTC,1696,day,25.805,64.6,1.1951
03/28/22 06:40:00  AM,2022-03-28 06:40:00 UTC,1697,day,25.805,86.1,1.59285
03/28/22 06:50:00  AM,2022-03-28 06:50:00 UTC,1698,day,25.805,139.9,2.58815
03/28/22 07:00:00  AM,2022-03-28 07:00:00 UTC,1699,day,25.805,226,4.181
03/28/22 07:10:00  AM,2022-03-28 07:10:00 UTC,1700,day,25.708,344.4,6.3714
03/28/22 07:20:00  AM,2022-03-28 07:20:00 UTC,1701,day,25.708,484.4,8.9614
03/28/22 07:30:00  AM,2022-03-28 07:30:00 UTC,1702,day,25.708,764.2,14.1377
03/28/22 07:40:00  AM,2022-03-28 07:40:00 UTC,1703,day,25.708,958,17.723
03/28/22 07:50:00  AM,2022-03-28 07:50:00 UTC,1704,day,25.708,1097.9,20.31115
03/28/22 08:00:00  AM,2022-03-28 08:00:00 UTC,1705,day,25.708,1367,25.2895
03/28/22 08:10:00  AM,2022-03-28 08:10:00 UTC,1706,day,25.708,1205.6,22.3036
03/28/22 08:20:00  AM,2022-03-28 08:20:00 UTC,1707,day,25.708,1194.8,22.1038
03/28/22 08:30:00  AM,2022-03-28 08:30:00 UTC,1708,day,25.708,2152.8,39.8268
03/28/22 08:40:00  AM,2022-03-28 08:40:00 UTC,1709,day,25.708,1894.5,35.04825
03/28/22 08:50:00  AM,2022-03-28 08:50:00 UTC,1710,day,25.708,1808.3,33.45355
03/28/22 09:00:00  AM,2022-03-28 09:00:00 UTC,1711,day,25.708,2497.2,46.1982
03/28/22 09:10:00  AM,2022-03-28 09:10:00 UTC,1712,day,25.708,1722.2,31.8607
03/28/22 09:20:00  AM,2022-03-28 09:20:00 UTC,1713,day,25.61,1722.2,31.8607
03/28/22 09:30:00  AM,2022-03-28 09:30:00 UTC,1714,day,25.61,1980.6,36.6411
03/28/22 09:40:00  AM,2022-03-28 09:40:00 UTC,1715,day,25.708,3616.7,66.90895
03/28/22 09:50:00  AM,2022-03-28 09:50:00 UTC,1716,day,25.61,2927.8,54.1643
03/28/22 10:00:00  AM,2022-03-28 10:00:00 UTC,1717,day,25.708,2927.8,54.1643
03/28/22 10:10:00  AM,2022-03-28 10:10:00 UTC,1718,day,25.708,5338.9,98.76965
03/28/22 10:20:00  AM,2022-03-28 10:20:00 UTC,1719,day,25.708,4305.6,79.6536
03/28/22 10:30:00  AM,2022-03-28 10:30:00 UTC,1720,day,25.708,4822.3,89.21255
03/28/22 10:40:00  AM,2022-03-28 10:40:00 UTC,1721,day,25.708,3100,57.35
03/28/22 10:50:00  AM,2022-03-28 10:50:00 UTC,1722,day,25.61,3272.2,60.5357
03/28/22 11:00:00  AM,2022-03-28 11:00:00 UTC,1723,day,25.61,2497.2,46.1982
03/28/22 11:10:00  AM,2022-03-28 11:10:00 UTC,1724,day,25.61,2669.5,49.38575
03/28/22 11:20:00  AM,2022-03-28 11:20:00 UTC,1725,day,25.708,7577.8,140.1893
03/28/22 11:30:00  AM,2022-03-28 11:30:00 UTC,1726,day,25.902,12400.1,229.40185
03/28/22 11:40:00  AM,2022-03-28 11:40:00 UTC,1727,day,25.708,2755.6,50.9786
03/28/22 11:50:00  AM,2022-03-28 11:50:00 UTC,1728,day,25.805,12400.1,229.40185
03/28/22 12:00:00  PM,2022-03-28 12:00:00 UTC,1729,day,25.805,11711.2,216.6572
03/28/22 12:10:00  PM,2022-03-28 12:10:00 UTC,1730,day,25.805,11022.3,203.91255
03/28/22 12:20:00  PM,2022-03-28 12:20:00 UTC,1731,day,25.805,9644.5,178.42325
03/28/22 12:30:00  PM,2022-03-28 12:30:00 UTC,1732,day,25.805,8611.2,159.3072
03/28/22 12:40:00  PM,2022-03-28 12:40:00 UTC,1733,day,25.805,7233.4,133.8179
03/28/22 12:50:00  PM,2022-03-28 12:50:00 UTC,1734,day,25.708,3788.9,70.09465
03/28/22 01:00:00  PM,2022-03-28 13:00:00 UTC,1735,day,25.708,4305.6,79.6536
03/28/22 01:10:00  PM,2022-03-28 13:10:00 UTC,1736,day,25.708,2411.1,44.60535
03/28/22 01:20:00  PM,2022-03-28 13:20:00 UTC,1737,day,25.805,3444.5,63.72325
03/28/22 01:30:00  PM,2022-03-28 13:30:00 UTC,1738,day,25.708,2411.1,44.60535
03/28/22 01:40:00  PM,2022-03-28 13:40:00 UTC,1739,day,25.805,3788.9,70.09465
03/28/22 01:50:00  PM,2022-03-28 13:50:00 UTC,1740,day,25.805,2669.5,49.38575
03/28/22 02:00:00  PM,2022-03-28 14:00:00 UTC,1741,day,25.708,2152.8,39.8268
03/28/22 02:10:00  PM,2022-03-28 14:10:00 UTC,1742,day,25.805,2411.1,44.60535
03/28/22 02:20:00  PM,2022-03-28 14:20:00 UTC,1743,day,25.805,2066.7,38.23395
03/28/22 02:30:00  PM,2022-03-28 14:30:00 UTC,1744,day,25.805,1302.4,24.0944
03/28/22 02:40:00  PM,2022-03-28 14:40:00 UTC,1745,day,25.805,968.8,17.9228
03/28/22 02:50:00  PM,2022-03-28 14:50:00 UTC,1746,day,25.805,1722.2,31.8607
03/28/22 03:00:00  PM,2022-03-28 15:00:00 UTC,1747,day,25.805,1722.2,31.8607
03/28/22 03:10:00  PM,2022-03-28 15:10:00 UTC,1748,day,25.805,1636.1,30.26785
03/28/22 03:20:00  PM,2022-03-28 15:20:00 UTC,1749,day,25.805,1808.3,33.45355
03/28/22 03:30:00  PM,2022-03-28 15:30:00 UTC,1750,day,25.805,1377.8,25.4893
03/28/22 03:40:00  PM,2022-03-28 15:40:00 UTC,1751,day,25.805,1227.1,22.70135
03/28/22 03:50:00  PM,2022-03-28 15:50:00 UTC,1752,day,25.902,2066.7,38.23395
03/28/22 04:00:00  PM,2022-03-28 16:00:00 UTC,1753,day,25.902,1065.6,19.7136
03/28/22 04:10:00  PM,2022-03-28 16:10:00 UTC,1754,day,25.902,1291.7,23.89645
03/28/22 04:20:00  PM,2022-03-28 16:20:00 UTC,1755,day,25.902,1248.6,23.0991
03/28/22 04:30:00  PM,2022-03-28 16:30:00 UTC,1756,day,25.902,1194.8,22.1038
03/28/22 04:40:00  PM,2022-03-28 16:40:00 UTC,1757,day,25.902,1302.4,24.0944
03/28/22 04:50:00  PM,2022-03-28 16:50:00 UTC,1758,day,25.902,441.3,8.16405
03/28/22 05:00:00  PM,2022-03-28 17:00:00 UTC,1759,day,25.902,387.5,7.16875
03/28/22 05:10:00  PM,2022-03-28 17:10:00 UTC,1760,day,25.902,355.2,6.5712
03/28/22 05:20:00  PM,2022-03-28 17:20:00 UTC,1761,day,25.902,269.1,4.97835
03/28/22 05:30:00  PM,2022-03-28 17:30:00 UTC,1762,day,25.902,150.7,2.78795
03/28/22 05:40:00  PM,2022-03-28 17:40:00 UTC,1763,day,25.902,64.6,1.1951
03/28/22 05:50:00  PM,2022-03-28 17:50:00 UTC,1764,day,25.902,43.1,0.79735
03/28/22 06:00:00  PM,2022-03-28 18:00:00 UTC,1765,night,25.902,32.3,0.59755
03/28/22 06:10:00  PM,2022-03-28 18:10:00 UTC,1766,night,25.902,0,0
03/28/22 06:20:00  PM,2022-03-28 18:20:00 UTC,1767,night,25.902,0,0
03/28/22 06:30:00  PM,2022-03-28 18:30:00 UTC,1768,night,25.902,0,0
03/28/22 06:40:00  PM,2022-03-28 18:40:00 UTC,1769,night,25.902,0,0
