day_night,DateTime,lux,PAR,site
day,2023-07-31 17:20:00 UTC,807.3,14.93505,Haikou
day,2023-07-31 17:30:00 UTC,473.6,8.7616,Haikou
day,2023-07-31 17:40:00 UTC,559.7,10.35445,Haikou
day,2023-07-31 17:50:00 UTC,527.4,9.7569,Haikou
night,2023-07-31 18:00:00 UTC,441.3,8.16405,Haikou
night,2023-07-31 18:10:00 UTC,183,3.3855,Haikou
night,2023-07-31 18:20:00 UTC,107.6,1.9906,Haikou
night,2023-07-31 18:30:00 UTC,43.1,0.79735,Haikou
night,2023-07-31 18:40:00 UTC,0,0,Haikou
night,2023-07-31 18:50:00 UTC,0,0,Haikou
night,2023-07-31 19:00:00 UTC,0,0,Haikou
night,2023-07-31 19:10:00 UTC,0,0,Haikou
night,2023-07-31 19:20:00 UTC,0,0,Haikou
night,2023-07-31 19:30:00 UTC,0,0,Haikou
night,2023-07-31 19:40:00 UTC,0,0,Haikou
night,2023-07-31 19:50:00 UTC,0,0,Haikou
night,2023-07-31 20:00:00 UTC,0,0,Haikou
night,2023-07-31 20:10:00 UTC,0,0,Haikou
night,2023-07-31 20:20:00 UTC,0,0,Haikou
night,2023-07-31 20:30:00 UTC,0,0,Haikou
night,2023-07-31 20:40:00 UTC,0,0,Haikou
night,2023-07-31 20:50:00 UTC,0,0,Haikou
night,2023-07-31 21:00:00 UTC,0,0,Haikou
night,2023-07-31 21:10:00 UTC,0,0,Haikou
night,2023-07-31 21:20:00 UTC,0,0,Haikou
night,2023-07-31 21:30:00 UTC,0,0,Haikou
night,2023-07-31 21:40:00 UTC,0,0,Haikou
night,2023-07-31 21:50:00 UTC,0,0,Haikou
night,2023-07-31 22:00:00 UTC,0,0,Haikou
night,2023-07-31 22:10:00 UTC,0,0,Haikou
night,2023-07-31 22:20:00 UTC,0,0,Haikou
night,2023-07-31 22:30:00 UTC,0,0,Haikou
night,2023-07-31 22:40:00 UTC,0,0,Haikou
night,2023-07-31 22:50:00 UTC,0,0,Haikou
night,2023-07-31 23:00:00 UTC,0,0,Haikou
night,2023-07-31 23:10:00 UTC,0,0,Haikou
night,2023-07-31 23:20:00 UTC,0,0,Haikou
night,2023-07-31 23:30:00 UTC,0,0,Haikou
night,2023-07-31 23:40:00 UTC,0,0,Haikou
night,2023-07-31 23:50:00 UTC,0,0,Haikou
night,2023-08-01 00:00:00 UTC,0,0,Haikou
night,2023-08-01 00:10:00 UTC,0,0,Haikou
night,2023-08-01 00:20:00 UTC,0,0,Haikou
night,2023-08-01 00:30:00 UTC,0,0,Haikou
night,2023-08-01 00:40:00 UTC,0,0,Haikou
night,2023-08-01 00:50:00 UTC,0,0,Haikou
night,2023-08-01 01:00:00 UTC,0,0,Haikou
night,2023-08-01 01:10:00 UTC,0,0,Haikou
night,2023-08-01 01:20:00 UTC,0,0,Haikou
night,2023-08-01 01:30:00 UTC,0,0,Haikou
night,2023-08-01 01:40:00 UTC,0,0,Haikou
night,2023-08-01 01:50:00 UTC,0,0,Haikou
night,2023-08-01 02:00:00 UTC,0,0,Haikou
night,2023-08-01 02:10:00 UTC,0,0,Haikou
night,2023-08-01 02:20:00 UTC,0,0,Haikou
night,2023-08-01 02:30:00 UTC,0,0,Haikou
night,2023-08-01 02:40:00 UTC,0,0,Haikou
night,2023-08-01 02:50:00 UTC,0,0,Haikou
night,2023-08-01 03:00:00 UTC,0,0,Haikou
night,2023-08-01 03:10:00 UTC,0,0,Haikou
night,2023-08-01 03:20:00 UTC,0,0,Haikou
night,2023-08-01 03:30:00 UTC,0,0,Haikou
night,2023-08-01 03:40:00 UTC,0,0,Haikou
night,2023-08-01 03:50:00 UTC,0,0,Haikou
night,2023-08-01 04:00:00 UTC,0,0,Haikou
night,2023-08-01 04:10:00 UTC,0,0,Haikou
night,2023-08-01 04:20:00 UTC,0,0,Haikou
night,2023-08-01 04:30:00 UTC,0,0,Haikou
night,2023-08-01 04:40:00 UTC,0,0,Haikou
night,2023-08-01 04:50:00 UTC,0,0,Haikou
night,2023-08-01 05:00:00 UTC,0,0,Haikou
night,2023-08-01 05:10:00 UTC,0,0,Haikou
night,2023-08-01 05:20:00 UTC,0,0,Haikou
night,2023-08-01 05:30:00 UTC,10.8,0.1998,Haikou
night,2023-08-01 05:40:00 UTC,21.5,0.39775,Haikou
night,2023-08-01 05:50:00 UTC,53.8,0.9953,Haikou
day,2023-08-01 06:00:00 UTC,118.4,2.1904,Haikou
day,2023-08-01 06:10:00 UTC,172.2,3.1857,Haikou
day,2023-08-01 06:20:00 UTC,247.6,4.5806,Haikou
day,2023-08-01 06:30:00 UTC,387.5,7.16875,Haikou
day,2023-08-01 06:40:00 UTC,549,10.1565,Haikou
day,2023-08-01 06:50:00 UTC,559.7,10.35445,Haikou
day,2023-08-01 07:00:00 UTC,979.5,18.12075,Haikou
day,2023-08-01 07:10:00 UTC,1280.9,23.69665,Haikou
day,2023-08-01 07:20:00 UTC,1377.8,25.4893,Haikou
day,2023-08-01 07:30:00 UTC,1216.3,22.50155,Haikou
day,2023-08-01 07:40:00 UTC,1550,28.675,Haikou
day,2023-08-01 07:50:00 UTC,1808.3,33.45355,Haikou
day,2023-08-01 08:00:00 UTC,2238.9,41.41965,Haikou
day,2023-08-01 08:10:00 UTC,2669.5,49.38575,Haikou
day,2023-08-01 08:20:00 UTC,1808.3,33.45355,Haikou
day,2023-08-01 08:30:00 UTC,2669.5,49.38575,Haikou
day,2023-08-01 08:40:00 UTC,2927.8,54.1643,Haikou
day,2023-08-01 08:50:00 UTC,3100,57.35,Haikou
day,2023-08-01 09:00:00 UTC,2497.2,46.1982,Haikou
day,2023-08-01 09:10:00 UTC,3616.7,66.90895,Haikou
day,2023-08-01 09:20:00 UTC,4477.8,82.8393,Haikou
day,2023-08-01 09:30:00 UTC,5166.7,95.58395,Haikou
day,2023-08-01 09:40:00 UTC,6200,114.7,Haikou
day,2023-08-01 09:50:00 UTC,6200,114.7,Haikou
day,2023-08-01 10:00:00 UTC,6200,114.7,Haikou
day,2023-08-01 10:10:00 UTC,6544.5,121.07325,Haikou
day,2023-08-01 10:20:00 UTC,7577.8,140.1893,Haikou
day,2023-08-01 10:30:00 UTC,7233.4,133.8179,Haikou
day,2023-08-01 10:40:00 UTC,8611.2,159.3072,Haikou
day,2023-08-01 10:50:00 UTC,7233.4,133.8179,Haikou
day,2023-08-01 11:00:00 UTC,8611.2,159.3072,Haikou
day,2023-08-01 11:10:00 UTC,14466.8,267.6358,Haikou
day,2023-08-01 11:20:00 UTC,12400.1,229.40185,Haikou
day,2023-08-01 11:30:00 UTC,11022.3,203.91255,Haikou
day,2023-08-01 11:40:00 UTC,9644.5,178.42325,Haikou
day,2023-08-01 11:50:00 UTC,3272.2,60.5357,Haikou
day,2023-08-01 12:00:00 UTC,3961.1,73.28035,Haikou
day,2023-08-01 12:10:00 UTC,7233.4,133.8179,Haikou
day,2023-08-01 12:20:00 UTC,4994.5,92.39825,Haikou
day,2023-08-01 12:30:00 UTC,1302.4,24.0944,Haikou
day,2023-08-01 12:40:00 UTC,9300.1,172.05185,Haikou
day,2023-08-01 12:50:00 UTC,13089,242.1465,Haikou
day,2023-08-01 13:00:00 UTC,12400.1,229.40185,Haikou
day,2023-08-01 13:10:00 UTC,3272.2,60.5357,Haikou
day,2023-08-01 13:20:00 UTC,3272.2,60.5357,Haikou
day,2023-08-01 13:30:00 UTC,9644.5,178.42325,Haikou
day,2023-08-01 13:40:00 UTC,2238.9,41.41965,Haikou
day,2023-08-01 13:50:00 UTC,8611.2,159.3072,Haikou
day,2023-08-01 14:00:00 UTC,7577.8,140.1893,Haikou
day,2023-08-01 14:10:00 UTC,7233.4,133.8179,Haikou
day,2023-08-01 14:20:00 UTC,5166.7,95.58395,Haikou
day,2023-08-01 14:30:00 UTC,5511.1,101.95535,Haikou
day,2023-08-01 14:40:00 UTC,7233.4,133.8179,Haikou
day,2023-08-01 14:50:00 UTC,3444.5,63.72325,Haikou
day,2023-08-01 15:00:00 UTC,2152.8,39.8268,Haikou
day,2023-08-01 15:10:00 UTC,2497.2,46.1982,Haikou
day,2023-08-01 15:20:00 UTC,3788.9,70.09465,Haikou
day,2023-08-01 15:30:00 UTC,5511.1,101.95535,Haikou
day,2023-08-01 15:40:00 UTC,3100,57.35,Haikou
day,2023-08-01 15:50:00 UTC,1463.9,27.08215,Haikou
day,2023-08-01 16:00:00 UTC,818.1,15.13485,Haikou
day,2023-08-01 16:10:00 UTC,775,14.3375,Haikou
day,2023-08-01 16:20:00 UTC,688.9,12.74465,Haikou
day,2023-08-01 16:30:00 UTC,2583.4,47.7929,Haikou
day,2023-08-01 16:40:00 UTC,2238.9,41.41965,Haikou
day,2023-08-01 16:50:00 UTC,1808.3,33.45355,Haikou
day,2023-08-01 17:00:00 UTC,1463.9,27.08215,Haikou
day,2023-08-01 17:10:00 UTC,1173.3,21.70605,Haikou
day,2023-08-01 17:20:00 UTC,990.3,18.32055,Haikou
day,2023-08-01 17:30:00 UTC,710.4,13.1424,Haikou
day,2023-08-01 17:40:00 UTC,484.4,8.9614,Haikou
day,2023-08-01 17:50:00 UTC,462.9,8.56365,Haikou
night,2023-08-01 18:00:00 UTC,236.8,4.3808,Haikou
night,2023-08-01 18:10:00 UTC,193.8,3.5853,Haikou
night,2023-08-01 18:20:00 UTC,107.6,1.9906,Haikou
night,2023-08-01 18:30:00 UTC,53.8,0.9953,Haikou
night,2023-08-01 18:40:00 UTC,10.8,0.1998,Haikou
night,2023-08-01 18:50:00 UTC,0,0,Haikou
night,2023-08-01 19:00:00 UTC,0,0,Haikou
night,2023-08-01 19:10:00 UTC,0,0,Haikou
night,2023-08-01 19:20:00 UTC,0,0,Haikou
night,2023-08-01 19:30:00 UTC,0,0,Haikou
night,2023-08-01 19:40:00 UTC,0,0,Haikou
night,2023-08-01 19:50:00 UTC,0,0,Haikou
night,2023-08-01 20:00:00 UTC,0,0,Haikou
night,2023-08-01 20:10:00 UTC,0,0,Haikou
night,2023-08-01 20:20:00 UTC,0,0,Haikou
night,2023-08-01 20:30:00 UTC,0,0,Haikou
night,2023-08-01 20:40:00 UTC,0,0,Haikou
night,2023-08-01 20:50:00 UTC,0,0,Haikou
night,2023-08-01 21:00:00 UTC,0,0,Haikou
night,2023-08-01 21:10:00 UTC,0,0,Haikou
night,2023-08-01 21:20:00 UTC,0,0,Haikou
night,2023-08-01 21:30:00 UTC,0,0,Haikou
night,2023-08-01 21:40:00 UTC,0,0,Haikou
night,2023-08-01 21:50:00 UTC,0,0,Haikou
night,2023-08-01 22:00:00 UTC,0,0,Haikou
night,2023-08-01 22:10:00 UTC,0,0,Haikou
night,2023-08-01 22:20:00 UTC,0,0,Haikou
night,2023-08-01 22:30:00 UTC,0,0,Haikou
night,2023-08-01 22:40:00 UTC,0,0,Haikou
night,2023-08-01 22:50:00 UTC,0,0,Haikou
night,2023-08-01 23:00:00 UTC,0,0,Haikou
night,2023-08-01 23:10:00 UTC,0,0,Haikou
night,2023-08-01 23:20:00 UTC,0,0,Haikou
night,2023-08-01 23:30:00 UTC,0,0,Haikou
night,2023-08-01 23:40:00 UTC,0,0,Haikou
night,2023-08-01 23:50:00 UTC,0,0,Haikou
night,2023-08-02 00:00:00 UTC,0,0,Haikou
night,2023-08-02 00:10:00 UTC,0,0,Haikou
night,2023-08-02 00:20:00 UTC,0,0,Haikou
night,2023-08-02 00:30:00 UTC,0,0,Haikou
night,2023-08-02 00:40:00 UTC,0,0,Haikou
night,2023-08-02 00:50:00 UTC,0,0,Haikou
night,2023-08-02 01:00:00 UTC,0,0,Haikou
night,2023-08-02 01:10:00 UTC,0,0,Haikou
night,2023-08-02 01:20:00 UTC,0,0,Haikou
night,2023-08-02 01:30:00 UTC,0,0,Haikou
night,2023-08-02 01:40:00 UTC,0,0,Haikou
night,2023-08-02 01:50:00 UTC,0,0,Haikou
night,2023-08-02 02:00:00 UTC,0,0,Haikou
night,2023-08-02 02:10:00 UTC,0,0,Haikou
night,2023-08-02 02:20:00 UTC,0,0,Haikou
night,2023-08-02 02:30:00 UTC,0,0,Haikou
night,2023-08-02 02:40:00 UTC,0,0,Haikou
night,2023-08-02 02:50:00 UTC,0,0,Haikou
night,2023-08-02 03:00:00 UTC,0,0,Haikou
night,2023-08-02 03:10:00 UTC,0,0,Haikou
night,2023-08-02 03:20:00 UTC,0,0,Haikou
night,2023-08-02 03:30:00 UTC,0,0,Haikou
night,2023-08-02 03:40:00 UTC,0,0,Haikou
night,2023-08-02 03:50:00 UTC,0,0,Haikou
night,2023-08-02 04:00:00 UTC,0,0,Haikou
night,2023-08-02 04:10:00 UTC,0,0,Haikou
night,2023-08-02 04:20:00 UTC,0,0,Haikou
night,2023-08-02 04:30:00 UTC,0,0,Haikou
night,2023-08-02 04:40:00 UTC,0,0,Haikou
night,2023-08-02 04:50:00 UTC,0,0,Haikou
night,2023-08-02 05:00:00 UTC,0,0,Haikou
night,2023-08-02 05:10:00 UTC,0,0,Haikou
night,2023-08-02 05:20:00 UTC,0,0,Haikou
night,2023-08-02 05:30:00 UTC,0,0,Haikou
night,2023-08-02 05:40:00 UTC,0,0,Haikou
night,2023-08-02 05:50:00 UTC,10.8,0.1998,Haikou
day,2023-08-02 06:00:00 UTC,32.3,0.59755,Haikou
day,2023-08-02 06:10:00 UTC,53.8,0.9953,Haikou
day,2023-08-02 06:20:00 UTC,118.4,2.1904,Haikou
day,2023-08-02 06:30:00 UTC,118.4,2.1904,Haikou
day,2023-08-02 06:40:00 UTC,172.2,3.1857,Haikou
day,2023-08-02 06:50:00 UTC,215.3,3.98305,Haikou
day,2023-08-02 07:00:00 UTC,409,7.5665,Haikou
day,2023-08-02 07:10:00 UTC,258.3,4.77855,Haikou
day,2023-08-02 07:20:00 UTC,258.3,4.77855,Haikou
day,2023-08-02 07:30:00 UTC,344.4,6.3714,Haikou
day,2023-08-02 07:40:00 UTC,258.3,4.77855,Haikou
day,2023-08-02 07:50:00 UTC,204.5,3.78325,Haikou
day,2023-08-02 08:00:00 UTC,290.6,5.3761,Haikou
day,2023-08-02 08:10:00 UTC,107.6,1.9906,Haikou
day,2023-08-02 08:20:00 UTC,236.8,4.3808,Haikou
day,2023-08-02 08:30:00 UTC,129.2,2.3902,Haikou
day,2023-08-02 08:40:00 UTC,32.3,0.59755,Haikou
day,2023-08-02 08:50:00 UTC,161.5,2.98775,Haikou
day,2023-08-02 09:00:00 UTC,139.9,2.58815,Haikou
day,2023-08-02 09:10:00 UTC,247.6,4.5806,Haikou
day,2023-08-02 09:20:00 UTC,366,6.771,Haikou
day,2023-08-02 09:30:00 UTC,376.7,6.96895,Haikou
day,2023-08-02 09:40:00 UTC,376.7,6.96895,Haikou
day,2023-08-02 09:50:00 UTC,419.8,7.7663,Haikou
day,2023-08-02 10:00:00 UTC,452.1,8.36385,Haikou
day,2023-08-02 10:10:00 UTC,624.3,11.54955,Haikou
day,2023-08-02 10:20:00 UTC,667.4,12.3469,Haikou
day,2023-08-02 10:30:00 UTC,818.1,15.13485,Haikou
day,2023-08-02 10:40:00 UTC,979.5,18.12075,Haikou
day,2023-08-02 10:50:00 UTC,2066.7,38.23395,Haikou
day,2023-08-02 11:00:00 UTC,3272.2,60.5357,Haikou
day,2023-08-02 11:10:00 UTC,1162.5,21.50625,Haikou
day,2023-08-02 11:20:00 UTC,861.1,15.93035,Haikou
day,2023-08-02 11:30:00 UTC,3444.5,63.72325,Haikou
day,2023-08-02 11:40:00 UTC,1894.5,35.04825,Haikou
day,2023-08-02 11:50:00 UTC,2583.4,47.7929,Haikou
day,2023-08-02 12:00:00 UTC,721.2,13.3422,Haikou
day,2023-08-02 12:10:00 UTC,3272.2,60.5357,Haikou
day,2023-08-02 12:20:00 UTC,2238.9,41.41965,Haikou
day,2023-08-02 12:30:00 UTC,398.3,7.36855,Haikou
day,2023-08-02 12:40:00 UTC,2755.6,50.9786,Haikou
day,2023-08-02 12:50:00 UTC,1636.1,30.26785,Haikou
day,2023-08-02 13:00:00 UTC,2238.9,41.41965,Haikou
day,2023-08-02 13:10:00 UTC,1044.1,19.31585,Haikou
day,2023-08-02 13:20:00 UTC,2066.7,38.23395,Haikou
day,2023-08-02 13:30:00 UTC,947.2,17.5232,Haikou
day,2023-08-02 13:40:00 UTC,839.6,15.5326,Haikou
day,2023-08-02 13:50:00 UTC,53.8,0.9953,Haikou
day,2023-08-02 14:00:00 UTC,290.6,5.3761,Haikou
day,2023-08-02 14:10:00 UTC,150.7,2.78795,Haikou
day,2023-08-02 14:20:00 UTC,312.2,5.7757,Haikou
day,2023-08-02 14:30:00 UTC,258.3,4.77855,Haikou
day,2023-08-02 14:40:00 UTC,96.9,1.79265,Haikou
day,2023-08-02 14:50:00 UTC,10.8,0.1998,Haikou
day,2023-08-02 15:00:00 UTC,75.3,1.39305,Haikou
day,2023-08-02 15:10:00 UTC,43.1,0.79735,Haikou
day,2023-08-02 15:20:00 UTC,118.4,2.1904,Haikou
day,2023-08-02 15:30:00 UTC,376.7,6.96895,Haikou
day,2023-08-02 15:40:00 UTC,183,3.3855,Haikou
day,2023-08-02 15:50:00 UTC,10.8,0.1998,Haikou
day,2023-08-02 16:00:00 UTC,10.8,0.1998,Haikou
day,2023-08-02 16:10:00 UTC,32.3,0.59755,Haikou
day,2023-08-02 16:20:00 UTC,10.8,0.1998,Haikou
day,2023-08-02 16:30:00 UTC,10.8,0.1998,Haikou
day,2023-08-02 16:40:00 UTC,96.9,1.79265,Haikou
day,2023-08-02 16:50:00 UTC,0,0,Haikou
day,2023-08-02 17:00:00 UTC,0,0,Haikou
day,2023-08-02 17:10:00 UTC,0,0,Haikou
day,2023-08-02 17:20:00 UTC,10.8,0.1998,Haikou
day,2023-08-02 17:30:00 UTC,53.8,0.9953,Haikou
day,2023-08-02 17:40:00 UTC,43.1,0.79735,Haikou
day,2023-08-02 17:50:00 UTC,10.8,0.1998,Haikou
night,2023-08-02 18:00:00 UTC,10.8,0.1998,Haikou
night,2023-08-02 18:10:00 UTC,0,0,Haikou
night,2023-08-02 18:20:00 UTC,0,0,Haikou
night,2023-08-02 18:30:00 UTC,0,0,Haikou
night,2023-08-02 18:40:00 UTC,0,0,Haikou
night,2023-08-02 18:50:00 UTC,0,0,Haikou
night,2023-08-02 19:00:00 UTC,0,0,Haikou
night,2023-08-02 19:10:00 UTC,0,0,Haikou
night,2023-08-02 19:20:00 UTC,0,0,Haikou
night,2023-08-02 19:30:00 UTC,0,0,Haikou
night,2023-08-02 19:40:00 UTC,0,0,Haikou
night,2023-08-02 19:50:00 UTC,0,0,Haikou
night,2023-08-02 20:00:00 UTC,0,0,Haikou
night,2023-08-02 20:10:00 UTC,0,0,Haikou
night,2023-08-02 20:20:00 UTC,0,0,Haikou
night,2023-08-02 20:30:00 UTC,0,0,Haikou
night,2023-08-02 20:40:00 UTC,0,0,Haikou
night,2023-08-02 20:50:00 UTC,0,0,Haikou
night,2023-08-02 21:00:00 UTC,0,0,Haikou
night,2023-08-02 21:10:00 UTC,0,0,Haikou
night,2023-08-02 21:20:00 UTC,0,0,Haikou
night,2023-08-02 21:30:00 UTC,0,0,Haikou
night,2023-08-02 21:40:00 UTC,0,0,Haikou
night,2023-08-02 21:50:00 UTC,0,0,Haikou
night,2023-08-02 22:00:00 UTC,0,0,Haikou
night,2023-08-02 22:10:00 UTC,0,0,Haikou
night,2023-08-02 22:20:00 UTC,0,0,Haikou
night,2023-08-02 22:30:00 UTC,0,0,Haikou
night,2023-08-02 22:40:00 UTC,0,0,Haikou
night,2023-08-02 22:50:00 UTC,0,0,Haikou
night,2023-08-02 23:00:00 UTC,0,0,Haikou
night,2023-08-02 23:10:00 UTC,0,0,Haikou
night,2023-08-02 23:20:00 UTC,0,0,Haikou
night,2023-08-02 23:30:00 UTC,0,0,Haikou
night,2023-08-02 23:40:00 UTC,0,0,Haikou
night,2023-08-02 23:50:00 UTC,0,0,Haikou
night,2023-08-03 00:00:00 UTC,0,0,Haikou
night,2023-08-03 00:10:00 UTC,0,0,Haikou
night,2023-08-03 00:20:00 UTC,0,0,Haikou
night,2023-08-03 00:30:00 UTC,0,0,Haikou
night,2023-08-03 00:40:00 UTC,0,0,Haikou
night,2023-08-03 00:50:00 UTC,0,0,Haikou
night,2023-08-03 01:00:00 UTC,0,0,Haikou
night,2023-08-03 01:10:00 UTC,0,0,Haikou
night,2023-08-03 01:20:00 UTC,0,0,Haikou
night,2023-08-03 01:30:00 UTC,0,0,Haikou
night,2023-08-03 01:40:00 UTC,0,0,Haikou
night,2023-08-03 01:50:00 UTC,0,0,Haikou
night,2023-08-03 02:00:00 UTC,0,0,Haikou
night,2023-08-03 02:10:00 UTC,0,0,Haikou
night,2023-08-03 02:20:00 UTC,0,0,Haikou
night,2023-08-03 02:30:00 UTC,0,0,Haikou
night,2023-08-03 02:40:00 UTC,0,0,Haikou
night,2023-08-03 02:50:00 UTC,0,0,Haikou
night,2023-08-03 03:00:00 UTC,0,0,Haikou
night,2023-08-03 03:10:00 UTC,0,0,Haikou
night,2023-08-03 03:20:00 UTC,0,0,Haikou
night,2023-08-03 03:30:00 UTC,0,0,Haikou
night,2023-08-03 03:40:00 UTC,0,0,Haikou
night,2023-08-03 03:50:00 UTC,0,0,Haikou
night,2023-08-03 04:00:00 UTC,0,0,Haikou
night,2023-08-03 04:10:00 UTC,0,0,Haikou
night,2023-08-03 04:20:00 UTC,0,0,Haikou
night,2023-08-03 04:30:00 UTC,0,0,Haikou
night,2023-08-03 04:40:00 UTC,0,0,Haikou
night,2023-08-03 04:50:00 UTC,0,0,Haikou
night,2023-08-03 05:00:00 UTC,0,0,Haikou
night,2023-08-03 05:10:00 UTC,0,0,Haikou
night,2023-08-03 05:20:00 UTC,0,0,Haikou
night,2023-08-03 05:30:00 UTC,0,0,Haikou
night,2023-08-03 05:40:00 UTC,0,0,Haikou
night,2023-08-03 05:50:00 UTC,0,0,Haikou
day,2023-08-03 06:00:00 UTC,0,0,Haikou
day,2023-08-03 06:10:00 UTC,10.8,0.1998,Haikou
day,2023-08-03 06:20:00 UTC,32.3,0.59755,Haikou
day,2023-08-03 06:30:00 UTC,21.5,0.39775,Haikou
day,2023-08-03 06:40:00 UTC,32.3,0.59755,Haikou
day,2023-08-03 06:50:00 UTC,21.5,0.39775,Haikou
day,2023-08-03 07:00:00 UTC,204.5,3.78325,Haikou
day,2023-08-03 07:10:00 UTC,86.1,1.59285,Haikou
day,2023-08-03 07:20:00 UTC,53.8,0.9953,Haikou
day,2023-08-03 07:30:00 UTC,226,4.181,Haikou
day,2023-08-03 07:40:00 UTC,398.3,7.36855,Haikou
day,2023-08-03 07:50:00 UTC,290.6,5.3761,Haikou
day,2023-08-03 08:00:00 UTC,333.7,6.17345,Haikou
day,2023-08-03 08:10:00 UTC,215.3,3.98305,Haikou
day,2023-08-03 08:20:00 UTC,570.5,10.55425,Haikou
day,2023-08-03 08:30:00 UTC,193.8,3.5853,Haikou
day,2023-08-03 08:40:00 UTC,161.5,2.98775,Haikou
day,2023-08-03 08:50:00 UTC,376.7,6.96895,Haikou
day,2023-08-03 09:00:00 UTC,193.8,3.5853,Haikou
day,2023-08-03 09:10:00 UTC,161.5,2.98775,Haikou
day,2023-08-03 09:20:00 UTC,172.2,3.1857,Haikou
day,2023-08-03 09:30:00 UTC,139.9,2.58815,Haikou
day,2023-08-03 09:40:00 UTC,226,4.181,Haikou
day,2023-08-03 09:50:00 UTC,161.5,2.98775,Haikou
day,2023-08-03 10:00:00 UTC,150.7,2.78795,Haikou
day,2023-08-03 10:10:00 UTC,322.9,5.97365,Haikou
day,2023-08-03 10:20:00 UTC,258.3,4.77855,Haikou
day,2023-08-03 10:30:00 UTC,226,4.181,Haikou
day,2023-08-03 10:40:00 UTC,699.7,12.94445,Haikou
day,2023-08-03 10:50:00 UTC,1324,24.494,Haikou
day,2023-08-03 11:00:00 UTC,462.9,8.56365,Haikou
day,2023-08-03 11:10:00 UTC,635.1,11.74935,Haikou
day,2023-08-03 11:20:00 UTC,1033.3,19.11605,Haikou
day,2023-08-03 11:30:00 UTC,473.6,8.7616,Haikou
day,2023-08-03 11:40:00 UTC,183,3.3855,Haikou
day,2023-08-03 11:50:00 UTC,333.7,6.17345,Haikou
day,2023-08-03 12:00:00 UTC,1550,28.675,Haikou
day,2023-08-03 12:10:00 UTC,1550,28.675,Haikou
day,2023-08-03 12:20:00 UTC,1205.6,22.3036,Haikou
day,2023-08-03 12:30:00 UTC,1011.8,18.7183,Haikou
day,2023-08-03 12:40:00 UTC,581.3,10.75405,Haikou
day,2023-08-03 12:50:00 UTC,764.2,14.1377,Haikou
day,2023-08-03 13:00:00 UTC,505.9,9.35915,Haikou
day,2023-08-03 13:10:00 UTC,645.8,11.9473,Haikou
day,2023-08-03 13:20:00 UTC,645.8,11.9473,Haikou
day,2023-08-03 13:30:00 UTC,409,7.5665,Haikou
day,2023-08-03 13:40:00 UTC,893.4,16.5279,Haikou
day,2023-08-03 13:50:00 UTC,893.4,16.5279,Haikou
day,2023-08-03 14:00:00 UTC,613.5,11.34975,Haikou
day,2023-08-03 14:10:00 UTC,850.4,15.7324,Haikou
day,2023-08-03 14:20:00 UTC,1550,28.675,Haikou
day,2023-08-03 14:30:00 UTC,1636.1,30.26785,Haikou
day,2023-08-03 14:40:00 UTC,2411.1,44.60535,Haikou
day,2023-08-03 14:50:00 UTC,1248.6,23.0991,Haikou
day,2023-08-03 15:00:00 UTC,1980.6,36.6411,Haikou
day,2023-08-03 15:10:00 UTC,1550,28.675,Haikou
day,2023-08-03 15:20:00 UTC,1237.9,22.90115,Haikou
day,2023-08-03 15:30:00 UTC,678.1,12.54485,Haikou
day,2023-08-03 15:40:00 UTC,495.1,9.15935,Haikou
day,2023-08-03 15:50:00 UTC,710.4,13.1424,Haikou
day,2023-08-03 16:00:00 UTC,904.2,16.7277,Haikou
day,2023-08-03 16:10:00 UTC,279.9,5.17815,Haikou
day,2023-08-03 16:20:00 UTC,430.6,7.9661,Haikou
day,2023-08-03 16:30:00 UTC,430.6,7.9661,Haikou
day,2023-08-03 16:40:00 UTC,226,4.181,Haikou
day,2023-08-03 16:50:00 UTC,161.5,2.98775,Haikou
day,2023-08-03 17:00:00 UTC,161.5,2.98775,Haikou
day,2023-08-03 17:10:00 UTC,150.7,2.78795,Haikou
day,2023-08-03 17:20:00 UTC,269.1,4.97835,Haikou
day,2023-08-03 17:30:00 UTC,333.7,6.17345,Haikou
day,2023-08-03 17:40:00 UTC,183,3.3855,Haikou
day,2023-08-03 17:50:00 UTC,129.2,2.3902,Haikou
night,2023-08-03 18:00:00 UTC,32.3,0.59755,Haikou
night,2023-08-03 18:10:00 UTC,0,0,Haikou
night,2023-08-03 18:20:00 UTC,0,0,Haikou
night,2023-08-03 18:30:00 UTC,0,0,Haikou
night,2023-08-03 18:40:00 UTC,0,0,Haikou
night,2023-08-03 18:50:00 UTC,0,0,Haikou
night,2023-08-03 19:00:00 UTC,0,0,Haikou
night,2023-08-03 19:10:00 UTC,0,0,Haikou
night,2023-08-03 19:20:00 UTC,0,0,Haikou
night,2023-08-03 19:30:00 UTC,0,0,Haikou
night,2023-08-03 19:40:00 UTC,0,0,Haikou
night,2023-08-03 19:50:00 UTC,0,0,Haikou
night,2023-08-03 20:00:00 UTC,0,0,Haikou
night,2023-08-03 20:10:00 UTC,0,0,Haikou
night,2023-08-03 20:20:00 UTC,0,0,Haikou
night,2023-08-03 20:30:00 UTC,0,0,Haikou
night,2023-08-03 20:40:00 UTC,0,0,Haikou
night,2023-08-03 20:50:00 UTC,0,0,Haikou
night,2023-08-03 21:00:00 UTC,0,0,Haikou
night,2023-08-03 21:10:00 UTC,0,0,Haikou
night,2023-08-03 21:20:00 UTC,0,0,Haikou
